status,paid_only,is_favor,frequency,progress,stat.question_id,stat.question__article__live,stat.question__article__slug,stat.question__article__has_video_solution,title,slug,is_hidden,total_accepted,total_submissions,id,stat.is_new_question,difficulty.level
,False,False,0,0,2018,,,,Minimum Space Wasted From Packaging,minimum-space-wasted-from-packaging,False,10238,32732,1889,False,3
,False,False,0,0,2017,,,,Minimum Number of Flips to Make the Binary String Alternating,minimum-number-of-flips-to-make-the-binary-string-alternating,False,17965,46334,1888,False,2
,False,False,0,0,2016,,,,Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,False,20958,33538,1887,False,2
,False,False,0,0,2015,,,,Determine Whether Matrix Can Be Obtained By Rotation,determine-whether-matrix-can-be-obtained-by-rotation,False,51455,92276,1886,False,1
,True,False,0,0,2014,,,,Orders With Maximum Quantity Above Average,orders-with-maximum-quantity-above-average,False,12826,17437,1867,False,2
,False,False,0,0,2013,,,,Minimum Skips to Arrive at Meeting On Time,minimum-skips-to-arrive-at-meeting-on-time,False,5514,14481,1883,False,3
,False,False,0,0,2012,,,,Process Tasks Using Servers,process-tasks-using-servers,False,24885,63020,1882,False,2
,False,False,0,0,2011,,,,Maximum Value after Insertion,maximum-value-after-insertion,False,22855,61983,1881,False,2
,False,False,0,0,2010,,,,Check if Word Equals Summation of Two Words,check-if-word-equals-summation-of-two-words,False,51113,69094,1880,False,1
,True,False,0,0,2009,,,,Longest Word With All Prefixes,longest-word-with-all-prefixes,False,5901,8773,1858,False,2
,False,False,0,0,2008,,,,Minimum Cost to Change the Final Value of Expression,minimum-cost-to-change-the-final-value-of-expression,False,3281,5990,1896,False,3
,True,False,0,0,2007,,,,Maximum Cost of Trip With K Highways,maximum-cost-of-trip-with-k-highways,False,1160,2282,2247,False,3
,False,False,0,0,2006,,,,Find the Student that Will Replace the Chalk,find-the-student-that-will-replace-the-chalk,False,28814,64919,1894,False,2
,False,False,0,0,2005,,,,Check if All the Integers in a Range Are Covered,check-if-all-the-integers-in-a-range-are-covered,False,30687,60885,1893,False,1
,True,False,0,0,2004,,,,Convert Date Format,convert-date-format,False,10147,11702,1853,False,1
,True,False,0,0,2003,,,,Distinct Numbers in Each Subarray,distinct-numbers-in-each-subarray,False,5598,7862,1852,False,2
,False,False,0,0,2002,,,,Stone Game VIII,stone-game-viii,False,7222,13709,1872,False,3
,False,False,0,0,2001,,,,Jump Game VII,jump-game-vii,False,33803,135211,1871,False,2
,False,False,0,0,2000,,,,Minimum Speed to Arrive on Time,minimum-speed-to-arrive-on-time,False,27926,72675,1870,False,2
,False,False,0,0,1999,,,,Longer Contiguous Segments of Ones than Zeros,longer-contiguous-segments-of-ones-than-zeros,False,37411,62036,1869,False,1
,True,False,0,0,1998,,,,Suspicious Bank Accounts,suspicious-bank-accounts,False,8277,17536,1843,False,2
,True,False,0,0,1997,,,,Next Palindrome Using Same Digits,next-palindrome-using-same-digits,False,4776,8984,1842,False,3
,False,False,0,0,1996,,,,Number of Ways to Rearrange Sticks With K Sticks Visible,number-of-ways-to-rearrange-sticks-with-k-sticks-visible,False,10764,19353,1866,False,3
,False,False,0,0,1995,,,,Finding Pairs With a Certain Sum,finding-pairs-with-a-certain-sum,False,20131,40007,1865,False,2
,False,False,0,0,1994,,,,Minimum Number of Swaps to Make the Binary String Alternating,minimum-number-of-swaps-to-make-the-binary-string-alternating,False,22239,51938,1864,False,2
,False,False,0,0,1993,,,,Sum of All Subset XOR Totals,sum-of-all-subset-xor-totals,False,51952,64946,1863,False,1
,True,False,0,0,1992,,,,Sort Linked List Already Sorted Using Absolute Values,sort-linked-list-already-sorted-using-absolute-values,False,4803,6994,2046,False,2
,True,False,0,0,1991,,,,League Statistics,league-statistics,False,10791,19528,1841,False,2
,False,False,0,0,1990,,,,Get Biggest Three Rhombus Sums in a Grid,get-biggest-three-rhombus-sums-in-a-grid,False,12415,26349,1878,False,2
,False,False,0,0,1989,,,,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,False,10441,23177,1879,False,3
,False,False,0,0,1988,,,,Minimize Maximum Pair Sum in Array,minimize-maximum-pair-sum-in-array,False,70336,88003,1877,False,2
,False,False,0,0,1987,,,,Substrings of Size Three with Distinct Characters,substrings-of-size-three-with-distinct-characters,False,73698,103657,1876,False,1
,False,False,0,0,1986,True,largest-color-value-in-a-directed-graph,False,Largest Color Value in a Directed Graph,largest-color-value-in-a-directed-graph,False,14955,36675,1857,False,3
,False,False,0,0,1985,,,,Maximum Subarray Min-Product,maximum-subarray-min-product,False,20477,54108,1856,False,2
,False,False,0,0,1984,True,maximum-distance-between-a-pair-of-values,False,Maximum Distance Between a Pair of Values,maximum-distance-between-a-pair-of-values,False,40289,75838,1855,False,2
,False,False,0,0,1983,,,,Maximum Population Year,maximum-population-year,False,47108,78431,1854,False,1
,True,False,0,0,1982,,,,Remove Duplicates From an Unsorted Linked List,remove-duplicates-from-an-unsorted-linked-list,False,22986,32615,1836,False,2
,True,False,0,0,1981,,,,Maximum Transaction Each Day,maximum-transaction-each-day,False,12685,15257,1831,False,2
,True,False,0,0,1980,,,,Faulty Sensor,faulty-sensor,False,3529,7091,1826,False,1
,True,False,0,0,1979,,,,Maximum Number of People That Can Be Caught in Tag,maximum-number-of-people-that-can-be-caught-in-tag,False,1639,3132,1989,False,2
,False,False,0,0,1978,,,,Minimum Adjacent Swaps to Reach the Kth Smallest Number,minimum-adjacent-swaps-to-reach-the-kth-smallest-number,False,17578,24480,1850,False,2
,False,False,0,0,1977,,,,Minimum Interval to Include Each Query,minimum-interval-to-include-each-query,False,16199,33606,1851,False,3
,False,False,0,0,1976,,,,Splitting a String Into Descending Consecutive Values,splitting-a-string-into-descending-consecutive-values,False,18895,56932,1849,False,2
,False,False,0,0,1975,,,,Minimum Distance to the Target Element,minimum-distance-to-the-target-element,False,33219,57445,1848,False,1
,True,False,0,0,1974,,,,Find Customers With Positive Revenue this Year,find-customers-with-positive-revenue-this-year,False,14311,16058,1821,False,1
,False,False,0,0,1972,,,,Rotating the Box,rotating-the-box,False,39891,61061,1861,False,2
,False,False,0,0,1971,,,,Incremental Memory Leak,incremental-memory-leak,False,15413,21519,1860,False,2
,False,False,0,0,1970,,,,Sorting the Sentence,sorting-the-sentence,False,109396,130083,1859,False,1
,True,False,0,0,1969,,,,Maximum Number of Accepted Invitations,maximum-number-of-accepted-invitations,False,5257,10640,1820,False,2
,False,False,0,0,1968,,,,Maximum Building Height,maximum-building-height,False,6056,17038,1840,False,3
,False,False,0,0,1967,,,,Longest Substring Of All Vowels in Order,longest-substring-of-all-vowels-in-order,False,24216,49773,1839,False,2
,False,False,0,0,1966,,,,Frequency of the Most Frequent Element,frequency-of-the-most-frequent-element,False,40281,102635,1838,False,2
,False,False,0,0,1965,,,,Sum of Digits in Base K,sum-of-digits-in-base-k,False,38730,50303,1837,False,1
,True,False,0,0,1964,,,,Find Interview Candidates,find-interview-candidates,False,12291,19379,1811,False,2
,False,False,0,0,1963,,,,Find XOR Sum of All Pairs Bitwise AND,find-xor-sum-of-all-pairs-bitwise-and,False,14723,24207,1835,False,3
,False,False,0,0,1962,True,single-threaded-cpu,False,Single-Threaded CPU,single-threaded-cpu,False,86500,189046,1834,False,2
,False,False,0,0,1961,True,maximum-ice-cream-bars,False,Maximum Ice Cream Bars,maximum-ice-cream-bars,False,138162,186743,1833,False,2
,False,False,0,0,1960,True,check-if-the-sentence-is-pangram,False,Check if the Sentence Is Pangram,check-if-the-sentence-is-pangram,False,222284,266023,1832,False,1
,True,False,0,0,1959,,,,Minimum Path Cost in a Hidden Grid,minimum-path-cost-in-a-hidden-grid,False,2337,4284,1810,False,2
,True,False,0,0,1958,,,,Ad-Free Sessions,ad-free-sessions,False,12745,21593,1809,False,1
,False,False,0,0,1957,,,,Closest Room,closest-room,False,7027,19766,1847,False,3
,False,False,0,0,1956,,,,Maximum Element After Decreasing and Rearranging,maximum-element-after-decreasing-and-rearranging,False,18954,32182,1846,False,2
,False,False,0,0,1955,,,,Seat Reservation Manager,seat-reservation-manager,False,30809,46913,1845,False,2
,False,False,0,0,1954,,,,Replace All Digits with Characters,replace-all-digits-with-characters,False,59396,74017,1844,False,1
,False,False,0,0,1953,,,,Finding MK Average,finding-mk-average,False,10098,28374,1825,False,3
,False,False,0,0,1952,,,,Minimum Sideway Jumps,minimum-sideway-jumps,False,26555,53774,1824,False,2
,False,False,0,0,1951,,,,Find the Winner of the Circular Game,find-the-winner-of-the-circular-game,False,87318,111696,1823,False,2
,False,False,0,0,1950,,,,Sign of the Product of an Array,sign-of-the-product-of-an-array,False,162532,249332,1822,False,1
,True,False,0,0,1949,,,,Implement Trie II (Prefix Tree),implement-trie-ii-prefix-tree,False,11682,19542,1804,False,2
,False,False,0,0,1948,,,,Rearrange Products Table,rearrange-products-table,False,81203,93537,1795,False,1
,False,False,0,0,1947,,,,Number of Different Subsequences GCDs,number-of-different-subsequences-gcds,False,7285,18648,1819,False,3
,False,False,0,0,1946,,,,Minimum Absolute Sum Difference,minimum-absolute-sum-difference,False,20456,67437,1818,False,2
,False,False,0,0,1945,,,,Finding the Users Active Minutes,finding-the-users-active-minutes,False,46126,57349,1817,False,2
,False,False,0,0,1944,,,,Truncate Sentence,truncate-sentence,False,98869,119115,1816,False,1
,True,False,0,0,1943,,,,Count Pairs of Equal Substrings With Minimum Difference,count-pairs-of-equal-substrings-with-minimum-difference,False,1555,2392,1794,False,2
,True,False,0,0,1942,,,,Primary Department for Each Employee,primary-department-for-each-employee,False,15274,19313,1789,False,1
,False,False,0,0,1941,,,,Minimum Number of Operations to Make String Sorted,minimum-number-of-operations-to-make-string-sorted,False,2976,6070,1830,False,3
,False,False,0,0,1940,,,,Maximum XOR for Each Query,maximum-xor-for-each-query,False,22153,28842,1829,False,2
,False,False,0,0,1939,,,,Queries on Number of Points Inside a Circle,queries-on-number-of-points-inside-a-circle,False,58182,67383,1828,False,2
,False,False,0,0,1938,,,,Minimum Operations to Make the Array Increasing,minimum-operations-to-make-the-array-increasing,False,64632,82515,1827,False,1
,True,False,0,0,1937,,,,Maximize the Beauty of the Garden,maximize-the-beauty-of-the-garden,False,1768,2661,1788,False,3
,False,False,0,0,1936,,,,Maximize Number of Nice Divisors,maximize-number-of-nice-divisors,False,5483,17274,1808,False,3
,False,False,0,0,1935,,,,Minimum Number of Operations to Reinitialize a Permutation,minimum-number-of-operations-to-reinitialize-a-permutation,False,15777,21915,1806,False,2
,False,False,0,0,1934,,,,Evaluate the Bracket Pairs of a String,evaluate-the-bracket-pairs-of-a-string,False,24473,36847,1807,False,2
,False,False,0,0,1933,,,,Number of Different Integers in a String,number-of-different-integers-in-a-string,False,35946,98186,1805,False,1
,True,False,0,0,1932,,,,Grand Slam Titles,grand-slam-titles,False,18261,21045,1783,False,2
,True,False,0,0,1931,,,,Shortest Path in a Hidden Grid,shortest-path-in-a-hidden-grid,False,4616,11795,1778,False,2
,False,False,0,0,1930,,,,Maximum Number of Consecutive Values You Can Make,maximum-number-of-consecutive-values-you-can-make,False,13430,24006,1798,False,2
,False,False,0,0,1929,,,,Maximum Value at a Given Index in a Bounded Array,maximum-value-at-a-given-index-in-a-bounded-array,False,15989,49397,1802,False,2
,False,False,0,0,1928,,,,Number of Orders in the Backlog,number-of-orders-in-the-backlog,False,15962,33033,1801,False,2
,False,False,0,0,1927,,,,Maximum Ascending Subarray Sum,maximum-ascending-subarray-sum,False,41333,65438,1800,False,1
,True,False,0,0,1926,,,,Product's Price for Each Store,products-price-for-each-store,False,16401,19494,1777,False,1
,False,False,0,0,1925,,,,Count Nice Pairs in an Array,count-nice-pairs-in-an-array,False,23980,57086,1814,False,2
,False,False,0,0,1924,,,,Maximum Number of Groups Getting Fresh Donuts,maximum-number-of-groups-getting-fresh-donuts,False,5384,13460,1815,False,3
,False,False,0,0,1923,,,,Sentence Similarity III,sentence-similarity-iii,False,13023,39188,1813,False,2
,False,False,0,0,1920,,,,Determine Color of a Chessboard Square,determine-color-of-a-chessboard-square,False,55720,71688,1812,False,1
,True,False,0,0,1919,,,,Sort Features by Popularity,sort-features-by-popularity,False,4899,7527,1772,False,2
,False,False,0,0,1918,,,,Maximum Score of a Good Subarray,maximum-score-of-a-good-subarray,False,19486,36403,1793,False,3
,False,False,0,0,1917,,,,Maximum Average Pass Ratio,maximum-average-pass-ratio,False,18746,35818,1792,False,2
,False,False,0,0,1916,,,,Find Center of Star Graph,find-center-of-star-graph,False,130171,155820,1791,False,1
,False,False,0,0,1915,,,,Check if One String Swap Can Make Strings Equal,check-if-one-string-swap-can-make-strings-equal,False,81827,180511,1790,False,1
,True,False,0,0,1914,,,,Find the Subtasks That Did Not Execute,find-the-subtasks-that-did-not-execute,False,8015,9848,1767,False,3
,False,False,0,0,1913,,,,Make the XOR of All Segments Equal to Zero,make-the-xor-of-all-segments-equal-to-zero,False,4350,11043,1787,False,3
,False,False,0,0,1912,,,,Number of Restricted Paths From First to Last Node,number-of-restricted-paths-from-first-to-last-node,False,18081,45999,1786,False,2
,False,False,0,0,1911,,,,Minimum Elements to Add to Form a Given Sum,minimum-elements-to-add-to-form-a-given-sum,False,17455,40935,1785,False,2
,False,False,0,0,1910,,,,Check if Binary String Has at Most One Segment of Ones,check-if-binary-string-has-at-most-one-segment-of-ones,False,32344,80827,1784,False,1
,True,False,0,0,1909,True,buildings-with-an-ocean-view,False,Buildings With an Ocean View,buildings-with-an-ocean-view,False,140001,177054,1762,False,2
,False,False,0,0,1908,,,,Recyclable and Low Fat Products,recyclable-and-low-fat-products,False,299060,322937,1757,False,1
,False,False,0,0,1907,,,,Count Pairs With XOR in a Range,count-pairs-with-xor-in-a-range,False,5986,12736,1803,False,3
,False,False,0,0,1906,,,,Maximize Score After N Operations,maximize-score-after-n-operations,False,15913,34585,1799,False,3
,False,False,0,0,1905,,,,Design Authentication Manager,design-authentication-manager,False,16471,28941,1797,False,2
,False,False,0,0,1904,,,,Second Largest Digit in a String,second-largest-digit-in-a-string,False,38213,77466,1796,False,1
,True,False,0,0,1903,,,,Design Most Recently Used Queue,design-most-recently-used-queue,False,8999,11460,1756,False,2
,False,False,0,0,1902,,,,Car Fleet II,car-fleet-ii,False,21595,40350,1776,False,3
,False,False,0,0,1901,,,,Equal Sum Arrays With Minimum Number of Operations,equal-sum-arrays-with-minimum-number-of-operations,False,24316,45837,1775,False,2
,False,False,0,0,1900,,,,Closest Dessert Cost,closest-dessert-cost,False,24608,51982,1774,False,2
,False,False,0,0,1899,,,,Count Items Matching a Rule,count-items-matching-a-rule,False,151266,179165,1773,False,1
,True,False,0,0,1898,,,,Leetflex Banned Accounts,leetflex-banned-accounts,False,14986,22342,1747,False,2
,False,False,0,0,1897,,,,Maximize Palindrome Length From Subsequences,maximize-palindrome-length-from-subsequences,False,9062,25687,1771,False,3
,False,False,0,0,1896,True,maximum-score-from-performing-multiplication-operations,False,Maximum Score from Performing Multiplication Operations,maximum-score-from-performing-multiplication-operations,False,92304,246724,1770,False,3
,False,False,0,0,1895,,,,Minimum Number of Operations to Move All Balls to Each Box,minimum-number-of-operations-to-move-all-balls-to-each-box,False,98421,115572,1769,False,2
,False,False,0,0,1894,True,merge-strings-alternately,False,Merge Strings Alternately,merge-strings-alternately,False,96023,124109,1768,False,1
,True,False,0,0,1893,,,,Maximum Subarray Sum After One Operation,maximum-subarray-sum-after-one-operation,False,8064,12961,1746,False,2
,False,False,0,0,1892,,,,Find Total Time Spent by Each Employee,find-total-time-spent-by-each-employee,False,79738,88829,1741,False,1
,False,False,0,0,1891,,,,Count Pairs Of Nodes,count-pairs-of-nodes,False,5401,14038,1782,False,3
,False,False,0,0,1890,,,,Sum of Beauty of All Substrings,sum-of-beauty-of-all-substrings,False,20053,32980,1781,False,2
,False,False,0,0,1889,,,,Check if Number is a Sum of Powers of Three,check-if-number-is-a-sum-of-powers-of-three,False,31700,48162,1780,False,2
,False,False,0,0,1888,,,,Find Nearest Point That Has the Same X or Y Coordinate,find-nearest-point-that-has-the-same-x-or-y-coordinate,False,93994,139716,1779,False,1
,False,False,0,0,1887,,,,Minimum Degree of a Connected Trio in a Graph,minimum-degree-of-a-connected-trio-in-a-graph,False,19330,46521,1761,False,3
,False,False,0,0,1886,,,,Minimum Limit of Balls in a Bag,minimum-limit-of-balls-in-a-bag,False,30014,49701,1760,False,2
,False,False,0,0,1885,,,,Count Number of Homogenous Substrings,count-number-of-homogenous-substrings,False,24527,50593,1759,False,2
,False,False,0,0,1884,,,,Minimum Changes To Make Alternating Binary String,minimum-changes-to-make-alternating-binary-string,False,34078,58426,1758,False,1
,True,False,0,0,1883,,,,Find Distance in a Binary Tree,find-distance-in-a-binary-tree,False,18102,26184,1740,False,2
,True,False,0,0,1882,,,,The Number of Employees Which Report to Each Employee,the-number-of-employees-which-report-to-each-employee,False,18241,36874,1731,False,1
,False,False,0,0,1881,,,,Closest Subsequence Sum,closest-subsequence-sum,False,11858,32270,1755,False,3
,False,False,0,0,1880,,,,Largest Merge Of Two Strings,largest-merge-of-two-strings,False,17837,38904,1754,False,2
,False,False,0,0,1879,,,,Maximum Score From Removing Stones,maximum-score-from-removing-stones,False,30450,45824,1753,False,2
,False,False,0,0,1878,,,,Check if Array Is Sorted and Rotated,check-if-array-is-sorted-and-rotated,False,81766,163305,1752,False,1
,False,False,0,0,1877,,,,Find Followers Count,find-followers-count,False,60866,85498,1729,False,1
,False,False,0,0,1876,,,,Map of Highest Peak,map-of-highest-peak,False,20581,34197,1765,False,2
,False,False,0,0,1875,,,,Tree of Coprimes,tree-of-coprimes,False,7320,18587,1766,False,3
,False,False,0,0,1874,,,,Form Array by Concatenating Subarrays of Another Array,form-array-by-concatenating-subarrays-of-another-array,False,12564,23754,1764,False,2
,False,False,0,0,1873,,,,Longest Nice Substring,longest-nice-substring,False,36897,59862,1763,False,1
,False,False,0,0,1872,,,,Can You Eat Your Favorite Candy on Your Favorite Day?,can-you-eat-your-favorite-candy-on-your-favorite-day,False,8986,27200,1744,False,2
,False,False,0,0,1871,,,,Palindrome Partitioning IV,palindrome-partitioning-iv,False,19424,42770,1745,False,3
,False,False,0,0,1866,,,,Restore the Array From Adjacent Pairs,restore-the-array-from-adjacent-pairs,False,34266,49997,1743,False,2
,True,False,0,0,1865,,,,Checking Existence of Edge Length Limited Paths II,checking-existence-of-edge-length-limited-paths-ii,False,2304,4395,1724,False,3
,True,False,0,0,1862,,,,Count Apples and Oranges,count-apples-and-oranges,False,12162,15952,1715,False,2
,False,False,0,0,1861,,,,Building Boxes,building-boxes,False,5876,11286,1739,False,3
,False,False,0,0,1860,,,,Find Kth Largest XOR Coordinate Value,find-kth-largest-xor-coordinate-value,False,18293,29987,1738,False,2
,False,False,0,0,1859,,,,Change Minimum Characters to Satisfy One of Three Conditions,change-minimum-characters-to-satisfy-one-of-three-conditions,False,11386,32217,1737,False,2
,False,False,0,0,1858,,,,Latest Time by Replacing Hidden Digits,latest-time-by-replacing-hidden-digits,False,28366,66889,1736,False,1
,True,False,0,0,1852,,,,Biggest Window Between Visits,biggest-window-between-visits,False,16647,22045,1709,False,2
,False,False,0,0,1851,,,,Maximum Number of Events That Can Be Attended II,maximum-number-of-events-that-can-be-attended-ii,False,21116,37081,1751,False,3
,False,False,0,0,1850,,,,Minimum Length of String After Deleting Similar Ends,minimum-length-of-string-after-deleting-similar-ends,False,18364,41789,1750,False,2
,False,False,0,0,1849,,,,Maximum Absolute Sum of Any Subarray,maximum-absolute-sum-of-any-subarray,False,30291,51821,1749,False,2
,False,False,0,0,1848,,,,Sum of Unique Elements,sum-of-unique-elements,False,112010,146855,1748,False,1
,True,False,0,0,1847,,,,Largest Subarray Length K,largest-subarray-length-k,False,7091,11098,1708,False,1
,False,False,0,0,1845,,,,Largest Submatrix With Rearrangements,largest-submatrix-with-rearrangements,False,14875,24288,1727,False,2
,False,False,0,0,1844,,,,Maximum Number of Balls in a Box,maximum-number-of-balls-in-a-box,False,50499,68585,1742,False,1
,False,False,0,0,1843,,,,Number Of Rectangles That Can Form The Largest Square,number-of-rectangles-that-can-form-the-largest-square,False,55275,70278,1725,False,1
,True,False,0,0,1842,,,,Number of Calls Between Two Persons,number-of-calls-between-two-persons,False,32780,39448,1699,False,2
,False,False,0,0,1840,,,,Minimize Hamming Distance After Swap Operations,minimize-hamming-distance-after-swap-operations,False,15127,31033,1722,False,2
,False,False,0,0,1839,,,,Decode XORed Array,decode-xored-array,False,108192,126065,1720,False,1
,True,False,0,0,1838,,,,Number of Distinct Substrings in a String,number-of-distinct-substrings-in-a-string,False,7871,12390,1698,False,2
,False,False,0,0,1837,,,,Daily Leads and Partners,daily-leads-and-partners,False,73431,83057,1693,False,1
,False,False,0,0,1836,,,,Count Ways to Make Array With Product,count-ways-to-make-array-with-product,False,4464,8877,1735,False,3
,False,False,0,0,1835,,,,Decode XORed Permutation,decode-xored-permutation,False,12048,19116,1734,False,2
,False,False,0,0,1834,,,,Minimum Number of People to Teach,minimum-number-of-people-to-teach,False,7428,17713,1733,False,2
,False,False,0,0,1833,,,,Find the Highest Altitude,find-the-highest-altitude,False,108276,137307,1732,False,1
,False,False,0,0,1832,,,,Minimum Operations to Make a Subsequence,minimum-operations-to-make-a-subsequence,False,9199,18812,1713,False,3
,False,False,0,0,1831,False,ways-to-split-array-into-three-subarrays,False,Ways to Split Array Into Three Subarrays,ways-to-split-array-into-three-subarrays,False,27359,83698,1712,False,2
,False,False,0,0,1830,,,,Count Good Meals,count-good-meals,False,31750,108550,1711,False,2
,False,False,0,0,1829,True,maximum-units-on-a-truck,False,Maximum Units on a Truck,maximum-units-on-a-truck,False,262620,355776,1710,False,1
,True,False,0,0,1828,,,,Count Ways to Distribute Candies,count-ways-to-distribute-candies,False,2083,3354,1692,False,3
,True,False,0,0,1827,,,,Invalid Tweets,invalid-tweets,False,22555,24896,1683,False,1
,False,False,0,0,1826,,,,Maximum XOR With an Element From Array,maximum-xor-with-an-element-from-array,False,13708,30579,1707,False,3
,False,False,0,0,1825,,,,Find Minimum Time to Finish All Jobs,find-minimum-time-to-finish-all-jobs,False,20310,47846,1723,False,3
,False,False,0,0,1824,False,maximum-number-of-eaten-apples,False,Maximum Number of Eaten Apples,maximum-number-of-eaten-apples,False,18816,49563,1705,False,2
,False,False,0,0,1823,True,determine-if-string-halves-are-alike,False,Determine if String Halves Are Alike,determine-if-string-halves-are-alike,False,186162,239441,1704,False,1
,True,False,0,0,1822,,,,Longest Palindromic Subsequence II,longest-palindromic-subsequence-ii,False,4538,9140,1682,False,2
,True,False,0,0,1821,,,,Product's Worth Over Invoices,products-worth-over-invoices,False,14104,36769,1677,False,1
,False,False,0,0,1820,,,,Number Of Ways To Reconstruct A Tree,number-of-ways-to-reconstruct-a-tree,False,3418,7828,1719,False,3
,False,False,0,0,1819,,,,Construct the Lexicographically Largest Valid Sequence,construct-the-lexicographically-largest-valid-sequence,False,10625,20481,1718,False,2
,False,False,0,0,1818,,,,Maximum Score From Removing Substrings,maximum-score-from-removing-substrings,False,12116,26219,1717,False,2
,False,False,0,0,1817,,,,Calculate Money in Leetcode Bank,calculate-money-in-leetcode-bank,False,38759,58581,1716,False,1
,True,False,0,0,1816,,,,Lowest Common Ancestor of a Binary Tree IV,lowest-common-ancestor-of-a-binary-tree-iv,False,28361,35682,1676,False,2
,False,False,0,0,1815,True,checking-existence-of-edge-length-limited-paths,False,Checking Existence of Edge Length Limited Paths,checking-existence-of-edge-length-limited-paths,False,12562,24763,1697,False,3
,False,False,0,0,1814,True,jump-game-vi,False,Jump Game VI,jump-game-vi,False,97557,211726,1696,False,2
,False,False,0,0,1813,True,maximum-erasure-value,False,Maximum Erasure Value,maximum-erasure-value,False,107981,187604,1695,False,2
,False,False,0,0,1812,,,,Reformat Phone Number,reformat-phone-number,False,30429,46781,1694,False,1
,False,False,0,0,1811,,,,Fix Names in a Table,fix-names-in-a-table,False,102749,157730,1667,False,1
,True,False,0,0,1810,,,,Change the Root of a Binary Tree,change-the-root-of-a-binary-tree,False,3319,4541,1666,False,2
,True,False,0,0,1809,,,,Sum Of Special Evenly-Spaced Elements In Array,sum-of-special-evenly-spaced-elements-in-array,False,1132,2303,1714,False,3
,False,False,0,0,1808,True,stone-game-vii,False,Stone Game VII,stone-game-vii,False,30127,51867,1690,False,2
,False,False,0,0,1807,True,partitioning-into-minimum-number-of-deci-binary-numbers,False,Partitioning Into Minimum Number Of Deci-Binary Numbers,partitioning-into-minimum-number-of-deci-binary-numbers,False,169937,190411,1689,False,2
,False,False,0,0,1806,,,,Count of Matches in Tournament,count-of-matches-in-tournament,False,95067,114273,1688,False,1
,False,False,0,0,1805,,,,Minimum Adjacent Swaps for K Consecutive Ones,minimum-adjacent-swaps-for-k-consecutive-ones,False,8250,19478,1703,False,3
,False,False,0,0,1804,,,,Maximum Binary String After Change,maximum-binary-string-after-change,False,10643,23036,1702,False,2
,False,False,0,0,1803,,,,Average Waiting Time,average-waiting-time,False,23793,38006,1701,False,2
,False,False,0,0,1802,,,,Number of Students Unable to Eat Lunch,number-of-students-unable-to-eat-lunch,False,61545,89627,1700,False,1
,True,False,0,0,1801,,,,Average Time of Process per Machine,average-time-of-process-per-machine,False,20162,25690,1661,False,1
,False,False,0,0,1800,True,concatenation-of-consecutive-binary-numbers,False,Concatenation of Consecutive Binary Numbers,concatenation-of-consecutive-binary-numbers,False,86912,152552,1680,False,2
,False,False,0,0,1799,,,,Minimum Incompatibility,minimum-incompatibility,False,6743,18080,1681,False,3
,False,False,0,0,1798,True,max-number-of-k-sum-pairs,False,Max Number of K-Sum Pairs,max-number-of-k-sum-pairs,False,121698,212526,1679,False,2
,False,False,0,0,1797,,,,Goal Parser Interpretation,goal-parser-interpretation,False,173219,200116,1678,False,1
,True,False,0,0,1796,,,,Correct a Binary Tree,correct-a-binary-tree,False,13856,19123,1660,False,2
,True,False,0,0,1795,,,,Hopper Company Queries III,hopper-company-queries-iii,False,5249,7719,1651,False,3
,False,False,0,0,1794,True,minimize-deviation-in-array,False,Minimize Deviation in Array,minimize-deviation-in-array,False,87596,160441,1675,False,3
,False,False,0,0,1793,,,,Minimum Moves to Make Array Complementary,minimum-moves-to-make-array-complementary,False,7330,18980,1674,False,2
,False,False,0,0,1792,True,find-the-most-competitive-subsequence,False,Find the Most Competitive Subsequence,find-the-most-competitive-subsequence,False,51218,103946,1673,False,2
,False,False,0,0,1791,True,richest-customer-wealth,True,Richest Customer Wealth,richest-customer-wealth,False,563193,640642,1672,False,1
,True,False,0,0,1790,,,,Lowest Common Ancestor of a Binary Tree III,lowest-common-ancestor-of-a-binary-tree-iii,False,157608,203611,1650,False,2
,False,False,0,0,1789,,,,Delivering Boxes from Storage to Ports,delivering-boxes-from-storage-to-ports,False,4980,12860,1687,False,3
,False,False,0,0,1788,,,,Stone Game VI,stone-game-vi,False,14222,26037,1686,False,2
,False,False,0,0,1787,,,,Sum of Absolute Differences in a Sorted Array,sum-of-absolute-differences-in-a-sorted-array,False,26685,41955,1685,False,2
,False,False,0,0,1786,,,,Count the Number of Consistent Strings,count-the-number-of-consistent-strings,False,125200,152265,1684,False,1
,True,False,0,0,1785,,,,Hopper Company Queries II,hopper-company-queries-ii,False,5087,13086,1645,False,3
,False,False,0,0,1784,,,,Minimum Initial Energy to Finish Tasks,minimum-initial-energy-to-finish-tasks,False,14075,24985,1665,False,3
,False,False,0,0,1783,,,,Ways to Make a Fair Array,ways-to-make-a-fair-array,False,30194,47612,1664,False,2
,False,False,0,0,1782,True,smallest-string-with-a-given-numeric-value,False,Smallest String With A Given Numeric Value,smallest-string-with-a-given-numeric-value,False,87120,130472,1663,False,2
